Year,Month,Day,VPM1,VPM2,Amplitude
2015,1,25,0.02259,0.7912,0.79153
2015,1,26,-0.26473,0.56057,0.61993
2015,1,27,-0.33757,0.68587,0.76444
2015,1,28,-0.68246,0.75145,1.0151
2015,1,29,-0.68221,0.44262,0.81322
2015,1,30,-0.35568,0.9096,0.97667
2015,1,31,-0.24162,1.14246,1.16773
2015,2,1,-0.2601,1.20697,1.23468
2015,2,2,-0.08799,1.25268,1.25577
2015,2,3,-0.17045,1.38863,1.39906
2015,2,4,-0.13864,0.9229,0.93326
2015,2,5,0.51167,0.4261,0.66586
2015,2,6,0.96512,0.23482,0.99327
2015,2,7,1.26654,0.15081,1.27549
2015,2,8,1.18841,-0.13039,1.19554
2015,2,9,0.97104,-0.11221,0.97751
2015,2,10,1.11498,0.08989,1.11859
2015,2,11,0.81061,0.26441,0.85264
2015,2,12,0.30913,0.17803,0.35673
2015,2,13,0.15251,0.09706,0.18077
2015,2,14,0.10364,0.38275,0.39653
2015,2,15,-0.22156,0.38181,0.44144
2015,2,16,-0.11048,0.1426,0.18039
2015,2,17,0.05354,0.01578,0.05582
2015,2,18,0.07224,-0.10816,0.13007
2015,2,19,0.34816,0.25717,0.43284
2015,2,20,0.5698,0.45112,0.72676
2015,2,21,1.12612,0.63484,1.29273
2015,2,22,0.85994,0.91757,1.25755
2015,2,23,0.667,0.60484,0.9004
2015,2,24,0.51341,0.33649,0.61386
2015,2,25,0.40181,0.36733,0.54442
2015,2,26,0.12079,0.48886,0.50356
2015,2,27,0.00815,0.23191,0.23205
2015,2,28,-0.30205,-0.04411,0.30525
2015,3,1,-0.72083,-0.26128,0.76673
2015,3,2,-1.23452,-0.13921,1.24235
2015,3,3,-1.18794,-0.18277,1.20192
2015,3,4,-1.18035,0.03563,1.18089
2015,3,5,-1.62619,-0.24282,1.64421
2015,3,6,-1.98516,-0.13266,1.98959
2015,3,7,-2.2476,0.252,2.26168
2015,3,8,-2.14943,0.71505,2.26525
2015,3,9,-1.77457,1.58363,2.37845
2015,3,10,-1.24881,2.0961,2.43991
2015,3,11,-0.65642,2.503,2.58765
2015,3,12,-0.07842,2.85387,2.85495
2015,3,13,0.67525,3.17572,3.24672
2015,3,14,1.611,3.43613,3.79504
2015,3,15,2.73862,3.29589,4.2852
2015,3,16,3.28956,3.0195,4.46526
2015,3,17,3.37118,2.34156,4.10461
2015,3,18,3.64719,1.88143,4.10387
2015,3,19,3.25275,1.42729,3.55212
2015,3,20,2.89822,0.90158,3.03521
2015,3,21,2.50848,0.3884,2.53837
2015,3,22,2.08861,-0.01566,2.08867
2015,3,23,1.96255,-0.34839,1.99323
2015,3,24,1.85171,-0.51942,1.92318
2015,3,25,1.77851,-0.82582,1.96088
2015,3,26,1.31716,-0.76547,1.52343
2015,3,27,0.95974,-0.77611,1.23428
2015,3,28,0.76828,-1.17938,1.40754
2015,3,29,0.80928,-1.55072,1.74919
2015,3,30,0.47136,-1.55393,1.62385
2015,3,31,-0.07449,-1.31008,1.31219
2015,4,1,-0.42873,-1.45263,1.51458
2015,4,2,-0.49395,-1.23446,1.32962
2015,4,3,-0.83112,-0.89806,1.22363
2015,4,4,-0.837,-0.40808,0.93118
2015,4,5,-1.21149,-0.60806,1.35552
2015,4,6,-1.06569,-0.58158,1.21406
2015,4,7,-0.71805,-0.61949,0.94835
2015,4,8,-0.18137,-0.48265,0.5156
2015,4,9,-0.04197,-0.29284,0.29583
2015,4,10,0.07466,-0.23624,0.24775
2015,4,11,0.58274,-0.25113,0.63454
2015,4,12,0.55027,-0.24129,0.60085
2015,4,13,0.64084,-0.33717,0.72412
2015,4,14,0.85525,-0.69642,1.10293
2015,4,15,1.02254,-0.89929,1.36173
2015,4,16,0.9423,-0.84667,1.26679
2015,4,17,0.57299,-0.93574,1.09723
2015,4,18,0.32668,-1.15032,1.19581
2015,4,19,0.24358,-1.20044,1.2249
2015,4,20,0.09952,-1.11927,1.12369
2015,4,21,-0.05905,-0.61162,0.61446
2015,4,22,-0.22996,-0.7859,0.81885
2015,4,23,-0.18227,-0.67017,0.69451
2015,4,24,-0.19121,-0.25818,0.32128
2015,4,25,-0.13235,-0.12825,0.18429
2015,4,26,0.23239,-0.10619,0.2555
2015,4,27,0.27192,0.23924,0.36218
2015,4,28,0.40109,0.41106,0.57432
2015,4,29,0.59859,0.48948,0.77324
2015,4,30,0.6856,0.40061,0.79407
2015,5,1,0.62574,0.25502,0.67571
2015,5,2,0.55822,0.30989,0.63846
2015,5,3,0.6243,0.45516,0.7726
2015,5,4,0.62595,0.55314,0.83533
2015,5,5,0.3104,0.24814,0.3974
2015,5,6,0.05338,-0.07432,0.0915
2015,5,7,-0.07107,0.11674,0.13667
2015,5,8,-0.31394,-0.05118,0.31809
2015,5,9,-0.54153,0.29573,0.61702
2015,5,10,-0.29418,0.82931,0.87994
2015,5,11,0.05199,1.03896,1.04027
2015,5,12,0.46052,1.1143,1.20571
2015,5,13,0.56135,0.84933,1.01808
2015,5,14,0.8465,0.62115,1.04995
2015,5,15,0.74041,0.81285,1.09952
2015,5,16,0.64078,0.57837,0.8632
2015,5,17,0.66186,0.20141,0.69183
2015,5,18,0.49001,0.11976,0.50444
2015,5,19,0.46575,0.31677,0.56326
2015,5,20,0.23939,0.2467,0.34375
2015,5,21,0.02276,-0.01743,0.02867
2015,5,22,-0.04074,-0.22845,0.23205
2015,5,23,0.11735,-0.46284,0.47748
2015,5,24,0.30154,-0.27034,0.40498
2015,5,25,0.32259,-0.21151,0.38575
2015,5,26,0.23767,-0.29375,0.37786
2015,5,27,0.42543,-0.46716,0.63185
2015,5,28,0.86228,-0.40234,0.95153
2015,5,29,0.91855,-0.30217,0.96698
2015,5,30,0.70293,-0.1241,0.7138
2015,5,31,0.90035,-0.07334,0.90334
2015,6,1,1.01416,-0.29731,1.05684
2015,6,2,1.02375,-0.76054,1.27534
2015,6,3,1.00196,-0.8566,1.31822
2015,6,4,0.96402,-1.27952,1.60204
2015,6,5,0.87266,-1.74041,1.94693
2015,6,6,1.01925,-1.78285,2.05364
2015,6,7,1.01131,-1.99446,2.23621
2015,6,8,0.4388,-2.10176,2.14708
2015,6,9,-0.07102,-2.21854,2.21968
2015,6,10,-0.62733,-2.34568,2.42812
2015,6,11,-1.18803,-2.17938,2.48216
2015,6,12,-1.74361,-2.01804,2.66695
2015,6,13,-2.08836,-1.7088,2.69838
2015,6,14,-2.25804,-1.43681,2.67641
2015,6,15,-2.07396,-0.65787,2.1758
2015,6,16,-2.01193,-0.41137,2.05355
2015,6,17,-1.74863,-0.30527,1.77508
2015,6,18,-1.59464,-0.22277,1.61012
2015,6,19,-1.84003,0.13306,1.84484
2015,6,20,-2.02493,-0.19094,2.03391
2015,6,21,-2.16667,0.00279,2.16668
2015,6,22,-2.31366,0.37793,2.34432
2015,6,23,-2.23319,0.97426,2.43646
2015,6,24,-2.4588,1.477,2.86831
2015,6,25,-2.19137,1.47925,2.64392
2015,6,26,-1.79327,1.52594,2.35464
2015,6,27,-1.44701,1.48956,2.07669
2015,6,28,-1.18724,1.82522,2.17738
2015,6,29,-0.83439,2.03015,2.19493
2015,6,30,-0.61525,2.3741,2.45253
2015,7,1,-0.19402,2.86802,2.87458
2015,7,2,-0.06669,3.11561,3.11632
2015,7,3,0.24422,3.30751,3.31651
2015,7,4,0.65593,3.50905,3.56983
2015,7,5,1.00112,3.40736,3.55138
2015,7,6,1.29376,3.05149,3.31443
2015,7,7,1.47014,2.76603,3.13245
2015,7,8,1.20287,2.50483,2.77869
2015,7,9,1.09205,2.02969,2.30483
2015,7,10,0.96099,1.4133,1.70907
2015,7,11,0.9279,1.00555,1.36825
2015,7,12,0.95059,0.71525,1.18962
2015,7,13,0.55155,0.46593,0.72201
2015,7,14,0.53479,0.59735,0.80177
2015,7,15,0.54687,0.61333,0.82173
2015,7,16,0.76097,0.22093,0.79239
2015,7,17,0.73249,-0.2873,0.78682
2015,7,18,0.66257,-0.64875,0.92729
2015,7,19,0.53185,-0.70434,0.88259
2015,7,20,0.22974,-1.00753,1.03339
2015,7,21,-0.14649,-0.71774,0.73253
2015,7,22,-0.33353,-0.52987,0.62611
2015,7,23,-0.45266,-0.74209,0.86926
2015,7,24,-0.57677,-0.63374,0.8569
2015,7,25,-0.90065,-0.56958,1.06564
2015,7,26,-0.29504,-0.55576,0.62922
2015,7,27,-0.18716,-0.56371,0.59397
2015,7,28,-0.15961,-0.82971,0.84492
2015,7,29,0.16481,-0.835,0.85111
2015,7,30,-0.07136,-0.49394,0.49907
2015,7,31,-0.55951,-0.5501,0.78464
2015,8,1,-0.33672,-0.29838,0.4499
2015,8,2,-0.49885,0.25073,0.55831
2015,8,3,-0.48876,0.17201,0.51815
2015,8,4,-0.40716,0.06148,0.41177
2015,8,5,-0.42006,0.24241,0.48499
2015,8,6,-0.44415,-0.15431,0.47019
2015,8,7,-0.41435,0.26993,0.49452
2015,8,8,-0.48544,0.61782,0.78572
2015,8,9,-0.32837,0.79783,0.86277
2015,8,10,-0.26698,1.18587,1.21555
2015,8,11,-0.36698,1.0617,1.12333
2015,8,12,-0.32597,0.66462,0.74025
2015,8,13,-0.12126,0.33606,0.35727
2015,8,14,0.0183,0.03911,0.04318
2015,8,15,0.17069,0.01436,0.17129
2015,8,16,0.21415,0.12555,0.24824
2015,8,17,0.36997,0.18692,0.41451
2015,8,18,0.28401,0.38515,0.47854
2015,8,19,0.28665,0.63963,0.70092
2015,8,20,0.22607,0.32714,0.39766
2015,8,21,0.62123,-0.0032,0.62124
2015,8,22,1.12273,-0.12873,1.13009
2015,8,23,1.0944,-0.26917,1.12702
2015,8,24,1.02526,-0.49342,1.13781
2015,8,25,0.88506,-0.49807,1.01558
2015,8,26,0.6931,-0.20314,0.72225
2015,8,27,0.51215,-0.23523,0.56359
2015,8,28,0.28016,-0.1069,0.29986
2015,8,29,0.24269,0.00251,0.24271
2015,8,30,0.1652,-0.02041,0.16645
2015,8,31,0.1817,-0.00744,0.18185
2015,9,1,0.38832,-0.07601,0.39569
2015,9,2,0.80034,-0.28663,0.85011
2015,9,3,1.28228,-0.17113,1.29365
2015,9,4,1.11099,-0.19691,1.12831
2015,9,5,0.83578,-0.24632,0.87132
2015,9,6,0.67349,-0.19293,0.70058
2015,9,7,0.74884,0.0821,0.75333
2015,9,8,0.54505,-0.14742,0.56464
2015,9,9,0.62208,-0.16795,0.64435
2015,9,10,0.72251,0.15788,0.73956
2015,9,11,0.66521,0.0058,0.66524
2015,9,12,0.4792,-0.25884,0.54464
2015,9,13,0.19661,-0.55573,0.58948
2015,9,14,0.1387,-0.60233,0.6181
2015,9,15,0.2979,-0.69701,0.758
2015,9,16,0.53657,-0.67293,0.86067
2015,9,17,0.4258,-0.53924,0.68709
2015,9,18,0.1507,-0.66166,0.6786
2015,9,19,0.16513,-0.63407,0.65522
2015,9,20,0.1004,-0.02094,0.10256
2015,9,21,-0.0009,0.20636,0.20637
2015,9,22,0.20962,0.39721,0.44913
2015,9,23,0.23506,0.82477,0.85761
2015,9,24,0.20376,1.04543,1.0651
2015,9,25,0.31878,1.05661,1.10365
2015,9,26,0.41702,0.78186,0.88613
2015,9,27,0.99172,0.51645,1.11814
2015,9,28,1.25447,0.27373,1.28398
2015,9,29,1.6593,0.2522,1.67836
2015,9,30,1.54886,0.31287,1.58015
2015,10,1,1.47166,0.30802,1.50355
2015,10,2,1.37889,0.50835,1.46961
2015,10,3,1.26231,0.51776,1.36437
2015,10,4,1.40324,0.28861,1.43262
2015,10,5,1.15988,0.16266,1.17123
2015,10,6,0.96052,0.09691,0.9654
2015,10,7,0.99061,0.14148,1.00066
2015,10,8,0.91817,0.23291,0.94726
2015,10,9,0.92173,0.38894,1.00043
2015,10,10,0.91661,0.63249,1.11365
2015,10,11,0.64697,0.3314,0.72691
2015,10,12,0.56912,0.21822,0.60952
2015,10,13,0.8354,0.33319,0.8994
2015,10,14,0.91933,0.62795,1.11333
2015,10,15,1.00553,0.37305,1.0725
2015,10,16,1.05671,0.07538,1.0594
2015,10,17,0.96699,-0.12346,0.97484
2015,10,18,1.01641,-0.05457,1.01787
2015,10,19,1.04195,-0.14473,1.05195
2015,10,20,1.16478,-0.33467,1.21191
2015,10,21,1.23563,-0.72157,1.43089
2015,10,22,1.26651,-0.96122,1.58996
2015,10,23,1.187,-1.64232,2.02638
2015,10,24,1.3288,-2.31609,2.67021
2015,10,25,1.42855,-2.50724,2.88565
2015,10,26,1.34149,-2.59933,2.92508
2015,10,27,1.29001,-2.6384,2.93688
2015,10,28,1.15569,-2.49228,2.74719
2015,10,29,1.00335,-2.3288,2.53575
2015,10,30,0.52654,-2.34396,2.40237
2015,10,31,0.4823,-2.61899,2.66302
2015,11,1,0.37748,-2.38349,2.4132
2015,11,2,0.1808,-2.04441,2.05239
2015,11,3,0.04499,-2.08719,2.08768
2015,11,4,-0.02479,-2.09244,2.09259
2015,11,5,-0.1045,-1.70413,1.70733
2015,11,6,-0.51836,-1.4708,1.55947
2015,11,7,-0.3684,-1.32466,1.37493
2015,11,8,-0.48828,-1.29037,1.37966
2015,11,9,-0.77867,-0.96824,1.24251
2015,11,10,-0.96239,-0.99014,1.38079
2015,11,11,-0.65101,-0.78488,1.01973
2015,11,12,-0.66932,-0.94814,1.16059
2015,11,13,-0.52626,-0.87877,1.0243
2015,11,14,-0.33705,-1.2019,1.24826
2015,11,15,-0.01317,-1.09729,1.09737
2015,11,16,0.16971,-1.45911,1.46895
2015,11,17,0.40836,-1.44121,1.49795
2015,11,18,0.35649,-1.53554,1.57638
2015,11,19,0.29077,-1.58242,1.60891
2015,11,20,0.14721,-1.58847,1.59528
2015,11,21,0.24508,-1.55493,1.57413
2015,11,22,0.04034,-1.19655,1.19723
2015,11,23,-0.27274,-1.18559,1.21656
2015,11,24,-0.48288,-1.21656,1.30889
2015,11,25,-0.69469,-1.08509,1.28842
2015,11,26,-1.05032,-0.87544,1.36732
2015,11,27,-1.58977,-1.0915,1.9284
2015,11,28,-1.54815,-1.02744,1.85807
2015,11,29,-1.37693,-0.56945,1.49004
2015,11,30,-0.91572,0.01168,0.91579
2015,12,1,-0.81395,-0.07178,0.81711
2015,12,2,-0.54985,0.10828,0.56041
2015,12,3,-0.32865,0.28701,0.43634
2015,12,4,-0.22644,0.02803,0.22817
2015,12,5,-0.46361,-0.22456,0.51514
2015,12,6,-0.47581,-0.23926,0.53258
2015,12,7,-0.4952,-0.21276,0.53897
2015,12,8,-0.49497,-0.49669,0.70122
2015,12,9,-0.5701,-0.67556,0.88397
2015,12,10,-0.78772,-0.50455,0.93545
2015,12,11,-0.70244,-0.6353,0.94711
2015,12,12,-0.92976,-0.55589,1.08327
2015,12,13,-1.1277,-0.65938,1.30633
2015,12,14,-1.28883,-0.43259,1.35949
2015,12,15,-1.68097,-0.34965,1.71695
2015,12,16,-2.10766,0.03537,2.10796
2015,12,17,-2.48544,0.21761,2.49495
2015,12,18,-2.54043,0.32204,2.56076
2015,12,19,-2.20217,0.65165,2.29656
2015,12,20,-2.15275,0.95181,2.35378
2015,12,21,-1.52756,0.96436,1.8065
2015,12,22,-1.15801,1.5843,1.9624
2015,12,23,-0.98402,2.33282,2.53186
2015,12,24,-1.07488,2.327,2.56326
2015,12,25,-0.79643,1.94785,2.10438
2015,12,26,-0.49326,1.88587,1.94931
2015,12,27,-0.67799,2.45132,2.54335
2015,12,28,-0.3631,2.41422,2.44137
2015,12,29,-0.35044,2.0744,2.10379
2015,12,30,-0.20071,1.69159,1.70346
2015,12,31,0.03195,1.8968,1.89706
2016,1,1,0.28094,1.80541,1.82714
2016,1,2,0.48663,1.93239,1.99272
2016,1,3,0.59599,1.7576,1.8559
2016,1,4,0.87785,1.89377,2.08734
2016,1,5,1.09731,1.77806,2.08939
2016,1,6,1.19892,1.53099,1.94456
2016,1,7,1.32946,1.30704,1.86436
2016,1,8,1.31027,0.88655,1.58202
2016,1,9,1.31037,0.55189,1.42185
2016,1,10,1.26182,0.34998,1.30946
2016,1,11,0.40228,0.01355,0.40251
2016,1,12,-0.07941,-0.79625,0.8002
2016,1,13,-0.16678,-1.24792,1.25901
2016,1,14,-0.46663,-1.25614,1.34002
2016,1,15,-0.73384,-0.91126,1.17
2016,1,16,-0.71205,-0.42522,0.82936
2016,1,17,-0.97494,-0.31011,1.02307
2016,1,18,-0.89443,-0.50878,1.02901
2016,1,19,-0.76265,-0.48629,0.9045
2016,1,20,-0.61308,-0.39753,0.73068
2016,1,21,-0.21754,-0.15364,0.26632
2016,1,22,-0.0989,0.0158,0.10015
2016,1,23,-0.31291,-0.0178,0.31342
2016,1,24,-0.75919,-0.32919,0.82749
2016,1,25,-0.87213,-0.7623,1.15832
2016,1,26,-1.24704,-0.31902,1.2872
2016,1,27,-1.44283,0.03354,1.44322
2016,1,28,-0.84164,0.09995,0.84755
2016,1,29,-0.65456,0.28005,0.71196
2016,1,30,-0.87625,-0.09312,0.88118
2016,1,31,-0.93625,-0.20723,0.95891
2016,2,1,-0.45864,-0.0976,0.46891
2016,2,2,-0.6076,-0.21,0.64286
2016,2,3,-0.83996,-0.31536,0.89721
2016,2,4,-1.18873,-0.09412,1.19245
2016,2,5,-1.33298,-0.0375,1.33351
2016,2,6,-1.38595,0.16698,1.39597
2016,2,7,-1.73155,0.16479,1.73937
2016,2,8,-1.41546,0.24687,1.43683
2016,2,9,-1.42213,0.37359,1.47038
2016,2,10,-1.28163,0.3187,1.32066
2016,2,11,-1.36674,0.70914,1.53976
2016,2,12,-1.50044,0.51005,1.58476
2016,2,13,-1.53466,0.9257,1.79223
2016,2,14,-0.84558,1.29065,1.54298
2016,2,15,-0.52204,2.05851,2.12368
2016,2,16,-0.33206,2.04036,2.0672
2016,2,17,0.14654,1.55638,1.56327
2016,2,18,0.24223,1.65935,1.67694
2016,2,19,0.48509,1.61147,1.6829
2016,2,20,0.51508,1.66584,1.74366
2016,2,21,0.70319,1.52259,1.67713
2016,2,22,1.13342,1.78734,2.11641
2016,2,23,1.76287,1.68599,2.43931
2016,2,24,2.0096,1.4274,2.46495
2016,2,25,1.85492,1.15304,2.18409
2016,2,26,1.71757,1.24379,2.12063
2016,2,27,1.32549,1.26236,1.83044
2016,2,28,0.94596,0.96804,1.35349
2016,2,29,0.72244,0.62161,0.95306
2016,3,1,1.14202,0.38068,1.2038
2016,3,2,1.59942,0.35278,1.63786
2016,3,3,1.70323,0.24371,1.72058
2016,3,4,1.36324,-0.03221,1.36362
2016,3,5,1.08615,-0.60621,1.24387
2016,3,6,1.27246,-0.78113,1.49309
2016,3,7,1.10641,-0.79444,1.36209
2016,3,8,0.94232,-1.0178,1.38705
2016,3,9,0.71297,-1.00288,1.23049
2016,3,10,0.25611,-0.86854,0.90552
2016,3,11,0.29702,-0.94774,0.9932
2016,3,12,-0.14122,-0.79479,0.80724
2016,3,13,-0.22366,-1.04154,1.06528
2016,3,14,-0.36759,-0.7006,0.79118
2016,3,15,-0.62977,-0.58017,0.85627
2016,3,16,-0.90313,-0.53118,1.04776
2016,3,17,-1.19342,-0.21063,1.21187
2016,3,18,-1.14931,0.25084,1.17636
2016,3,19,-0.95433,0.67424,1.16848
2016,3,20,-1.07534,0.83166,1.35941
2016,3,21,-1.30363,0.71946,1.48898
2016,3,22,-1.10818,0.43471,1.19039
2016,3,23,-0.70499,0.6961,0.99074
2016,3,24,-0.41634,1.34727,1.41014
2016,3,25,-0.11738,1.46686,1.47155
2016,3,26,0.38926,1.20715,1.26836
2016,3,27,0.96734,0.83987,1.28107
2016,3,28,1.229,0.49892,1.32641
2016,3,29,1.30852,0.14002,1.31599
2016,3,30,1.43742,-0.22266,1.45456
2016,3,31,1.30519,-0.48939,1.39393
2016,4,1,1.51211,-0.73656,1.68196
2016,4,2,1.20934,-0.82468,1.46376
2016,4,3,0.51961,-0.99038,1.11841
2016,4,4,0.16414,-1.07411,1.08657
2016,4,5,-0.06191,-1.0943,1.09605
2016,4,6,0.15026,-0.84383,0.85711
2016,4,7,0.00007,-0.70298,0.70298
2016,4,8,0.07718,-0.64956,0.65413
2016,4,9,-0.06349,-0.28733,0.29426
2016,4,10,0.20254,-0.3842,0.43432
2016,4,11,0.40996,-0.34699,0.53709
2016,4,12,0.24641,-0.33036,0.41214
2016,4,13,-0.00905,-0.19152,0.19174
2016,4,14,-0.2486,-0.07656,0.26012
2016,4,15,-0.21857,-0.25965,0.3394
2016,4,16,-0.03126,-0.26407,0.26591
2016,4,17,0.05124,-0.21538,0.2214
2016,4,18,0.06333,-0.24127,0.24944
2016,4,19,0.02815,-0.34708,0.34822
2016,4,20,0.25788,-0.16595,0.30666
2016,4,21,0.33194,-0.24905,0.41498
2016,4,22,0.54033,-0.45563,0.70679
2016,4,23,0.63113,-0.42134,0.75885
2016,4,24,0.58876,-0.36488,0.69266
2016,4,25,0.55901,-0.48208,0.73817
2016,4,26,0.65375,-0.35805,0.74538
2016,4,27,0.64205,-0.05641,0.64452
2016,4,28,0.87211,-0.18048,0.89059
2016,4,29,0.80128,0.00139,0.80128
2016,4,30,1.03429,-0.31862,1.08225
2016,5,1,1.07288,-0.7387,1.30259
2016,5,2,0.87846,-0.97304,1.31092
2016,5,3,0.76452,-1.2127,1.43357
2016,5,4,0.90577,-1.26144,1.55295
2016,5,5,0.88123,-1.59709,1.82408
2016,5,6,0.69976,-1.69247,1.83142
2016,5,7,0.6316,-1.8324,1.9382
2016,5,8,0.47383,-1.81175,1.87269
2016,5,9,-0.04999,-2.16124,2.16182
2016,5,10,-0.1424,-2.11932,2.1241
2016,5,11,-0.64752,-2.19789,2.29129
2016,5,12,-0.75217,-2.49519,2.60609
2016,5,13,-0.59659,-2.15685,2.23783
2016,5,14,-0.68346,-1.87646,1.99705
2016,5,15,-0.9148,-1.63387,1.87254
2016,5,16,-1.24757,-1.66182,2.078
2016,5,17,-1.26522,-1.54648,1.99809
2016,5,18,-1.38306,-1.03563,1.72783
2016,5,19,-1.56849,-0.8833,1.80011
2016,5,20,-1.63378,-0.3761,1.67652
2016,5,21,-1.6374,-0.37672,1.68017
2016,5,22,-1.33078,0.00322,1.33078
2016,5,23,-1.17768,0.35091,1.22885
2016,5,24,-0.91211,0.35412,0.97844
2016,5,25,-0.58362,0.25195,0.63568
2016,5,26,-0.27967,0.04112,0.28267
2016,5,27,-0.16242,0.10202,0.1918
2016,5,28,-0.04244,0.05038,0.06588
2016,5,29,0.03242,0.04847,0.05831
2016,5,30,0.26077,0.01527,0.26122
2016,5,31,0.3751,0.25521,0.45369
2016,6,1,0.06776,0.32387,0.33089
2016,6,2,0.00274,0.38208,0.38209
2016,6,3,0.08371,0.83292,0.83711
2016,6,4,0.08874,0.96714,0.9712
2016,6,5,0.34879,0.87536,0.94229
2016,6,6,0.30498,0.87199,0.92378
2016,6,7,0.44688,0.29655,0.53632
2016,6,8,0.39672,-0.27866,0.4848
2016,6,9,0.41931,-1.00466,1.08865
2016,6,10,0.29812,-1.24302,1.27827
2016,6,11,-0.0683,-1.62197,1.62341
2016,6,12,-0.22578,-1.88238,1.89587
2016,6,13,-0.35219,-1.92145,1.95346
2016,6,14,-0.54359,-2.18882,2.25531
2016,6,15,-0.77776,-2.12164,2.2597
2016,6,16,-0.79214,-2.08417,2.22964
2016,6,17,-1.15191,-1.86424,2.19141
2016,6,18,-1.4365,-1.65505,2.19151
2016,6,19,-1.74847,-1.21871,2.13129
2016,6,20,-1.76993,-0.49216,1.83708
2016,6,21,-1.84272,-0.23786,1.85801
2016,6,22,-2.17903,-0.36329,2.20911
2016,6,23,-2.24085,-0.42776,2.28132
2016,6,24,-2.5318,-0.54803,2.59043
2016,6,25,-2.39874,-0.15354,2.40365
2016,6,26,-2.40377,0.27933,2.41995
2016,6,27,-2.5937,0.37175,2.62021
2016,6,28,-2.07215,0.38806,2.10818
2016,6,29,-1.22108,0.5335,1.33254
2016,6,30,-1.00325,0.84615,1.31243
2016,7,1,-0.75754,0.77302,1.08233
2016,7,2,-0.59684,0.74189,0.95217
2016,7,3,-0.41523,0.70608,0.81912
2016,7,4,-0.34838,0.67318,0.75798
2016,7,5,-0.34039,0.47356,0.58321
2016,7,6,-0.15524,0.28398,0.32364
2016,7,7,-0.35919,-0.0449,0.36198
2016,7,8,-0.25051,-0.23275,0.34194
2016,7,9,-0.24877,-0.3344,0.41679
2016,7,10,-0.21131,-0.31093,0.37593
2016,7,11,-0.3417,-0.34964,0.48888
2016,7,12,-0.37308,-0.55279,0.66691
2016,7,13,-0.54566,-0.71379,0.89847
2016,7,14,-0.21658,-0.79958,0.82839
2016,7,15,0.07595,-0.75134,0.75517
2016,7,16,0.3281,-0.90493,0.96257
2016,7,17,0.57567,-1.21033,1.34026
2016,7,18,0.41929,-1.19054,1.26222
2016,7,19,0.37641,-1.22707,1.2835
2016,7,20,0.17052,-1.73161,1.73998
2016,7,21,0.06905,-2.0712,2.07235
2016,7,22,-0.02775,-1.94134,1.94153
2016,7,23,-0.48543,-1.6557,1.7254
2016,7,24,-0.84377,-1.32779,1.57321
2016,7,25,-1.26037,-1.12104,1.68679
2016,7,26,-1.17148,-1.03404,1.56256
2016,7,27,-1.26601,-0.66622,1.43061
2016,7,28,-1.15825,-0.6163,1.31201
2016,7,29,-1.18277,-0.50732,1.28699
2016,7,30,-1.0886,-0.35185,1.14405
2016,7,31,-1.05482,-0.25534,1.08528
2016,8,1,-0.98047,-0.27915,1.01943
2016,8,2,-0.79339,-0.04339,0.79458
2016,8,3,-0.4927,-0.1659,0.51988
2016,8,4,-0.40774,0.05384,0.41128
2016,8,5,-0.8874,0.26478,0.92606
2016,8,6,-1.14409,0.34593,1.19524
2016,8,7,-1.01064,0.34687,1.06851
2016,8,8,-0.81873,0.57206,0.99879
2016,8,9,-0.93786,0.91848,1.3127
2016,8,10,-0.56954,0.92222,1.08391
2016,8,11,-0.39012,0.88922,0.97104
2016,8,12,-0.21614,1.0383,1.06056
2016,8,13,-0.21343,1.33881,1.35572
2016,8,14,-0.29371,1.39945,1.42994
2016,8,15,-0.40088,1.3632,1.42092
2016,8,16,-0.36427,1.49675,1.54044
2016,8,17,-0.33032,1.36942,1.40869
2016,8,18,-0.21081,1.19459,1.21305
2016,8,19,-0.40708,1.33938,1.39988
2016,8,20,-0.95729,1.29246,1.60837
2016,8,21,-0.98343,1.26365,1.60123
2016,8,22,-0.90794,1.21026,1.51297
2016,8,23,-0.75326,1.13788,1.36461
2016,8,24,-0.25804,1.26494,1.29099
2016,8,25,-0.1311,1.88179,1.88635
2016,8,26,0.14424,1.70185,1.70795
2016,8,27,0.30526,1.68111,1.7086
2016,8,28,0.4172,1.30968,1.37452
2016,8,29,0.88226,0.89812,1.25897
2016,8,30,1.08837,0.75237,1.3231
2016,8,31,1.21585,0.59492,1.3536
2016,9,1,0.87421,0.55214,1.03397
2016,9,2,0.5296,0.43126,0.68298
2016,9,3,0.11653,0.25685,0.28205
2016,9,4,0.12576,-0.14295,0.1904
2016,9,5,0.28548,-0.58324,0.64936
2016,9,6,0.70542,-0.69361,0.9893
2016,9,7,0.74129,-0.85174,1.12915
2016,9,8,0.64679,-1.06328,1.24455
2016,9,9,0.82471,-0.84901,1.18362
2016,9,10,0.48136,-0.87158,0.99567
2016,9,11,0.04094,-0.86501,0.86597
2016,9,12,-0.10928,-0.7289,0.73704
2016,9,13,-0.1591,-0.8485,0.86328
2016,9,14,-0.52236,-0.74028,0.90602
2016,9,15,-0.76795,-0.60701,0.97888
2016,9,16,-0.98099,-0.28287,1.02096
2016,9,17,-1.09342,-0.13802,1.10209
2016,9,18,-1.22812,0.22218,1.24806
2016,9,19,-1.09755,0.35488,1.1535
2016,9,20,-0.72892,0.44992,0.85659
2016,9,21,-0.5637,0.28859,0.63328
2016,9,22,-0.47207,0.26134,0.53958
